date,total_value,cash,positions
2026-02-27,93154.52580261082,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-02,93848.3206545226,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-03,93492.51895828047,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-04,94948.20526272827,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-05,94474.14213245492,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-06,93002.48138955655,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-09,93837.97578054835,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-10,94084.75088966906,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-11,93923.19598527557,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-12,93255.96558054627,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-13,92657.04393088049,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-16,94875.8383090571,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-17,94989.93961723744,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-18,93331.45772196111,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-19,92774.80871594956,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-20,91694.47984966685,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-23,92451.33935826337,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
